,cap-shape,cap-surface,cap-color,bruises,odor,gill-attachment,gill-spacing,gill-size,gill-color,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-type,veil-color,ring-number,ring-type,spore-print-color,population,habitat
152,5.0,3.0,6.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,5.0,5.0,0.0,0.0,1.0,3.0,2.0,3.0,1.0
153,4.0,0.0,4.0,0.0,5.0,1.0,0.0,1.0,2.0,0.0,2.0,2.0,2.0,5.0,5.0,0.0,0.0,1.0,3.0,1.0,4.0,5.0
154,5.0,2.0,6.0,1.0,0.0,1.0,1.0,1.0,7.0,1.0,0.0,2.0,2.0,5.0,5.0,0.0,0.0,1.0,3.0,4.0,4.0,0.0
155,5.0,3.0,4.0,1.0,3.0,1.0,0.0,0.0,7.0,0.0,3.0,2.0,3.0,5.0,5.0,0.0,0.0,1.0,3.0,1.0,3.0,1.0
156,0.0,3.0,7.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,2.0,2.0,5.0,5.0,0.0,0.0,1.0,3.0,2.0,2.0,1.0
157,5.0,3.0,6.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,2.0,2.0,5.0,5.0,0.0,0.0,1.0,3.0,2.0,2.0,1.0
158,0.0,3.0,6.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,2.0,2.0,5.0,5.0,0.0,0.0,1.0,3.0,1.0,3.0,3.0
159,0.0,2.0,7.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,5.0,5.0,0.0,0.0,1.0,3.0,1.0,3.0,1.0
160,0.0,2.0,7.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,5.0,5.0,0.0,0.0,1.0,3.0,1.0,3.0,3.0
161,0.0,3.0,7.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,2.0,2.0,5.0,5.0,0.0,0.0,1.0,3.0,1.0,2.0,1.0
162,5.0,0.0,4.0,0.0,5.0,1.0,0.0,1.0,2.0,0.0,2.0,2.0,2.0,5.0,5.0,0.0,0.0,1.0,3.0,2.0,5.0,5.0
163,2.0,3.0,4.0,1.0,3.0,1.0,0.0,0.0,3.0,0.0,3.0,2.0,3.0,5.0,5.0,0.0,0.0,1.0,3.0,2.0,5.0,1.0
164,5.0,3.0,6.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,2.0,2.0,5.0,5.0,0.0,0.0,1.0,3.0,2.0,3.0,1.0
165,2.0,3.0,7.0,1.0,3.0,1.0,0.0,0.0,7.0,0.0,3.0,2.0,3.0,5.0,5.0,0.0,0.0,1.0,3.0,2.0,5.0,4.0
166,0.0,2.0,6.0,1.0,0.0,1.0,0.0,0.0,7.0,0.0,1.0,2.0,2.0,5.0,5.0,0.0,0.0,1.0,3.0,2.0,3.0,1.0
167,0.0,2.0,6.0,1.0,0.0,1.0,0.0,0.0,7.0,0.0,1.0,2.0,2.0,5.0,5.0,0.0,0.0,1.0,3.0,1.0,3.0,3.0
168,5.0,3.0,4.0,1.0,3.0,1.0,0.0,0.0,7.0,0.0,3.0,2.0,3.0,5.0,5.0,0.0,0.0,1.0,3.0,1.0,5.0,1.0
169,0.0,2.0,6.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,2.0,2.0,5.0,5.0,0.0,0.0,1.0,3.0,1.0,3.0,1.0
170,5.0,0.0,3.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,5.0,5.0,0.0,0.0,1.0,3.0,2.0,5.0,5.0
171,0.0,2.0,7.0,1.0,3.0,1.0,0.0,0.0,2.0,0.0,1.0,2.0,2.0,5.0,5.0,0.0,0.0,1.0,3.0,2.0,3.0,1.0
172,5.0,0.0,7.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,0.0,2.0,2.0,5.0,5.0,0.0,0.0,1.0,3.0,4.0,4.0,0.0
173,0.0,3.0,7.0,1.0,0.0,1.0,0.0,0.0,7.0,0.0,1.0,2.0,2.0,5.0,5.0,0.0,0.0,1.0,3.0,1.0,3.0,1.0
174,2.0,3.0,7.0,1.0,3.0,1.0,0.0,0.0,4.0,0.0,3.0,2.0,3.0,5.0,5.0,0.0,0.0,1.0,3.0,2.0,3.0,1.0
175,0.0,3.0,6.0,1.0,3.0,1.0,0.0,0.0,7.0,0.0,1.0,2.0,2.0,5.0,5.0,0.0,0.0,1.0,3.0,1.0,2.0,3.0
176,0.0,3.0,6.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,2.0,2.0,5.0,5.0,0.0,0.0,1.0,3.0,1.0,2.0,3.0
177,0.0,3.0,7.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,5.0,5.0,0.0,0.0,1.0,3.0,2.0,3.0,1.0
178,5.0,3.0,7.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,5.0,5.0,0.0,0.0,1.0,3.0,2.0,2.0,3.0
179,0.0,2.0,7.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,5.0,5.0,0.0,0.0,1.0,3.0,2.0,2.0,1.0
180,5.0,3.0,6.0,1.0,6.0,1.0,0.0,1.0,4.0,0.0,2.0,2.0,2.0,5.0,5.0,0.0,0.0,1.0,3.0,2.0,4.0,5.0
181,4.0,0.0,4.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,5.0,5.0,0.0,0.0,1.0,3.0,2.0,5.0,5.0
182,2.0,0.0,4.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,5.0,5.0,0.0,0.0,1.0,3.0,1.0,4.0,5.0
183,5.0,2.0,7.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,5.0,5.0,0.0,0.0,1.0,3.0,2.0,3.0,3.0
184,2.0,3.0,4.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0,3.0,2.0,3.0,5.0,5.0,0.0,0.0,1.0,3.0,1.0,3.0,4.0
185,5.0,3.0,6.0,1.0,6.0,1.0,0.0,1.0,2.0,0.0,2.0,2.0,2.0,5.0,5.0,0.0,0.0,1.0,3.0,1.0,3.0,1.0
186,0.0,2.0,6.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,5.0,5.0,0.0,0.0,1.0,3.0,2.0,3.0,3.0
187,2.0,0.0,3.0,0.0,5.0,1.0,0.0,1.0,4.0,0.0,2.0,2.0,2.0,5.0,5.0,0.0,0.0,1.0,3.0,1.0,4.0,5.0
188,0.0,3.0,7.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,5.0,5.0,0.0,0.0,1.0,3.0,2.0,2.0,1.0
189,5.0,3.0,4.0,1.0,0.0,1.0,0.0,0.0,7.0,0.0,3.0,2.0,3.0,5.0,5.0,0.0,0.0,1.0,3.0,2.0,5.0,4.0
190,5.0,0.0,6.0,0.0,5.0,1.0,1.0,0.0,4.0,1.0,2.0,2.0,0.0,5.0,5.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0
191,5.0,2.0,6.0,1.0,3.0,1.0,1.0,1.0,7.0,1.0,0.0,2.0,2.0,5.0,5.0,0.0,0.0,1.0,3.0,2.0,4.0,0.0
192,0.0,2.0,6.0,1.0,3.0,1.0,0.0,0.0,7.0,0.0,1.0,2.0,2.0,5.0,5.0,0.0,0.0,1.0,3.0,2.0,3.0,3.0
193,2.0,2.0,7.0,1.0,0.0,1.0,1.0,1.0,7.0,1.0,0.0,2.0,2.0,5.0,5.0,0.0,0.0,1.0,3.0,2.0,4.0,0.0
194,5.0,2.0,7.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,2.0,2.0,5.0,5.0,0.0,0.0,1.0,3.0,2.0,2.0,3.0
195,2.0,0.0,3.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,5.0,5.0,0.0,0.0,1.0,3.0,2.0,5.0,5.0
196,0.0,2.0,7.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,2.0,2.0,5.0,5.0,0.0,0.0,1.0,3.0,1.0,3.0,1.0
197,5.0,2.0,6.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,5.0,5.0,0.0,0.0,1.0,3.0,2.0,2.0,3.0
198,5.0,3.0,6.0,1.0,3.0,1.0,0.0,0.0,3.0,0.0,1.0,2.0,2.0,5.0,5.0,0.0,0.0,1.0,3.0,2.0,3.0,3.0
199,2.0,2.0,6.0,1.0,0.0,1.0,1.0,1.0,3.0,1.0,0.0,2.0,2.0,5.0,5.0,0.0,0.0,1.0,3.0,2.0,4.0,0.0
200,5.0,3.0,7.0,1.0,3.0,1.0,0.0,0.0,7.0,0.0,1.0,2.0,2.0,5.0,5.0,0.0,0.0,1.0,3.0,2.0,3.0,1.0
201,0.0,2.0,6.0,1.0,3.0,1.0,0.0,0.0,7.0,0.0,1.0,2.0,2.0,5.0,5.0,0.0,0.0,1.0,3.0,1.0,3.0,1.0
202,5.0,2.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,5.0,5.0,0.0,0.0,1.0,3.0,1.0,2.0,1.0
203,5.0,0.0,6.0,0.0,5.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,5.0,5.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0
204,2.0,3.0,4.0,1.0,3.0,1.0,0.0,0.0,3.0,0.0,3.0,2.0,3.0,5.0,5.0,0.0,0.0,1.0,3.0,1.0,5.0,4.0
205,5.0,2.0,6.0,1.0,6.0,1.0,0.0,1.0,2.0,0.0,2.0,2.0,2.0,5.0,5.0,0.0,0.0,1.0,3.0,2.0,4.0,5.0
206,0.0,2.0,6.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,2.0,2.0,5.0,5.0,0.0,0.0,1.0,3.0,2.0,2.0,1.0
207,0.0,2.0,6.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,2.0,2.0,5.0,5.0,0.0,0.0,1.0,3.0,1.0,3.0,3.0
208,0.0,3.0,6.0,1.0,3.0,1.0,0.0,0.0,3.0,0.0,1.0,2.0,2.0,5.0,5.0,0.0,0.0,1.0,3.0,2.0,2.0,1.0
209,0.0,3.0,6.0,1.0,0.0,1.0,0.0,0.0,7.0,0.0,1.0,2.0,2.0,5.0,5.0,0.0,0.0,1.0,3.0,1.0,2.0,1.0
210,5.0,2.0,7.0,1.0,0.0,1.0,0.0,0.0,7.0,0.0,1.0,2.0,2.0,5.0,5.0,0.0,0.0,1.0,3.0,1.0,3.0,1.0
211,0.0,2.0,6.0,1.0,3.0,1.0,0.0,0.0,7.0,0.0,1.0,2.0,2.0,5.0,5.0,0.0,0.0,1.0,3.0,1.0,2.0,3.0
212,5.0,0.0,7.0,1.0,0.0,1.0,1.0,1.0,3.0,1.0,0.0,2.0,2.0,5.0,5.0,0.0,0.0,1.0,3.0,2.0,4.0,0.0
213,5.0,0.0,3.0,0.0,5.0,1.0,0.0,1.0,3.0,0.0,2.0,2.0,2.0,5.0,5.0,0.0,0.0,1.0,3.0,2.0,5.0,5.0
214,2.0,3.0,7.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,3.0,2.0,3.0,5.0,5.0,0.0,0.0,1.0,3.0,2.0,3.0,1.0
215,0.0,2.0,6.0,1.0,3.0,1.0,0.0,0.0,3.0,0.0,1.0,2.0,2.0,5.0,5.0,0.0,0.0,1.0,3.0,1.0,2.0,3.0
216,5.0,2.0,7.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,5.0,5.0,0.0,0.0,1.0,3.0,1.0,3.0,1.0
217,5.0,3.0,7.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,2.0,2.0,5.0,5.0,0.0,0.0,1.0,3.0,1.0,3.0,1.0
218,5.0,3.0,6.0,1.0,3.0,1.0,0.0,0.0,7.0,0.0,1.0,2.0,2.0,5.0,5.0,0.0,0.0,1.0,3.0,2.0,3.0,1.0
219,4.0,0.0,3.0,0.0,5.0,1.0,0.0,1.0,4.0,0.0,2.0,2.0,2.0,5.0,5.0,0.0,0.0,1.0,3.0,2.0,4.0,5.0
220,5.0,2.0,6.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,2.0,2.0,5.0,5.0,0.0,0.0,1.0,3.0,2.0,2.0,3.0
221,5.0,2.0,6.0,1.0,6.0,1.0,0.0,1.0,2.0,0.0,2.0,2.0,2.0,5.0,5.0,0.0,0.0,1.0,3.0,1.0,3.0,1.0
222,5.0,3.0,7.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,3.0,2.0,3.0,5.0,5.0,0.0,0.0,1.0,3.0,2.0,3.0,1.0
223,2.0,0.0,6.0,1.0,0.0,1.0,1.0,1.0,4.0,1.0,0.0,2.0,2.0,5.0,5.0,0.0,0.0,1.0,3.0,2.0,4.0,0.0
224,5.0,3.0,6.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,5.0,5.0,0.0,0.0,1.0,3.0,1.0,2.0,3.0
225,0.0,3.0,6.0,1.0,3.0,1.0,0.0,0.0,3.0,0.0,1.0,2.0,2.0,5.0,5.0,0.0,0.0,1.0,3.0,1.0,3.0,1.0
226,5.0,2.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,5.0,5.0,0.0,0.0,1.0,3.0,2.0,2.0,1.0
227,5.0,2.0,7.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,5.0,5.0,0.0,0.0,1.0,3.0,2.0,3.0,1.0
228,5.0,3.0,4.0,1.0,6.0,1.0,0.0,1.0,4.0,0.0,2.0,2.0,2.0,5.0,5.0,0.0,0.0,1.0,3.0,1.0,4.0,5.0
229,0.0,2.0,7.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,2.0,2.0,5.0,5.0,0.0,0.0,1.0,3.0,2.0,2.0,1.0
230,5.0,0.0,3.0,0.0,5.0,1.0,0.0,1.0,3.0,0.0,2.0,2.0,2.0,5.0,5.0,0.0,0.0,1.0,3.0,1.0,5.0,5.0
231,5.0,3.0,6.0,1.0,6.0,1.0,0.0,1.0,2.0,0.0,2.0,2.0,2.0,5.0,5.0,0.0,0.0,1.0,3.0,1.0,3.0,5.0
232,5.0,3.0,7.0,1.0,3.0,1.0,0.0,0.0,3.0,0.0,3.0,2.0,3.0,5.0,5.0,0.0,0.0,1.0,3.0,2.0,5.0,4.0
233,2.0,0.0,4.0,0.0,5.0,1.0,0.0,1.0,2.0,0.0,2.0,2.0,2.0,5.0,5.0,0.0,0.0,1.0,3.0,1.0,4.0,5.0
234,0.0,2.0,6.0,1.0,3.0,1.0,0.0,0.0,2.0,0.0,1.0,2.0,2.0,5.0,5.0,0.0,0.0,1.0,3.0,2.0,2.0,1.0
235,5.0,0.0,6.0,1.0,3.0,1.0,1.0,1.0,7.0,1.0,0.0,2.0,2.0,5.0,5.0,0.0,0.0,1.0,3.0,2.0,4.0,0.0
236,5.0,3.0,6.0,1.0,3.0,1.0,0.0,0.0,7.0,0.0,1.0,2.0,2.0,5.0,5.0,0.0,0.0,1.0,3.0,1.0,3.0,1.0
237,0.0,3.0,7.0,1.0,3.0,1.0,0.0,0.0,3.0,0.0,1.0,2.0,2.0,5.0,5.0,0.0,0.0,1.0,3.0,2.0,3.0,1.0
238,5.0,3.0,7.0,1.0,3.0,1.0,0.0,0.0,3.0,0.0,3.0,2.0,3.0,5.0,5.0,0.0,0.0,1.0,3.0,1.0,3.0,1.0
239,2.0,3.0,7.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0,3.0,2.0,3.0,5.0,5.0,0.0,0.0,1.0,3.0,1.0,3.0,4.0
240,2.0,3.0,7.0,1.0,0.0,1.0,0.0,0.0,7.0,0.0,3.0,2.0,3.0,5.0,5.0,0.0,0.0,1.0,3.0,1.0,5.0,4.0
241,5.0,2.0,6.0,1.0,3.0,1.0,0.0,0.0,7.0,0.0,1.0,2.0,2.0,5.0,5.0,0.0,0.0,1.0,3.0,1.0,3.0,1.0
242,5.0,2.0,6.0,1.0,0.0,1.0,0.0,0.0,7.0,0.0,1.0,2.0,2.0,5.0,5.0,0.0,0.0,1.0,3.0,2.0,2.0,3.0
243,5.0,2.0,6.0,1.0,6.0,1.0,0.0,1.0,3.0,0.0,2.0,2.0,2.0,5.0,5.0,0.0,0.0,1.0,3.0,1.0,4.0,5.0
244,2.0,0.0,6.0,1.0,0.0,1.0,1.0,1.0,4.0,1.0,0.0,2.0,2.0,5.0,5.0,0.0,0.0,1.0,3.0,4.0,4.0,0.0
245,5.0,2.0,6.0,1.0,3.0,1.0,0.0,0.0,7.0,0.0,1.0,2.0,2.0,5.0,5.0,0.0,0.0,1.0,3.0,2.0,3.0,1.0
246,5.0,2.0,6.0,1.0,3.0,1.0,1.0,1.0,4.0,1.0,0.0,2.0,2.0,5.0,5.0,0.0,0.0,1.0,3.0,4.0,4.0,0.0
247,5.0,3.0,6.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,2.0,2.0,5.0,5.0,0.0,0.0,1.0,3.0,1.0,3.0,3.0
248,2.0,3.0,7.0,1.0,3.0,1.0,0.0,0.0,7.0,0.0,3.0,2.0,3.0,5.0,5.0,0.0,0.0,1.0,3.0,1.0,5.0,4.0
249,5.0,2.0,4.0,0.0,5.0,1.0,1.0,0.0,4.0,1.0,2.0,0.0,2.0,5.0,5.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0
250,2.0,3.0,7.0,1.0,0.0,1.0,0.0,0.0,7.0,0.0,3.0,2.0,3.0,5.0,5.0,0.0,0.0,1.0,3.0,2.0,5.0,1.0
251,5.0,2.0,4.0,1.0,6.0,1.0,0.0,1.0,4.0,0.0,2.0,2.0,2.0,5.0,5.0,0.0,0.0,1.0,3.0,2.0,3.0,1.0
252,4.0,0.0,4.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,5.0,5.0,0.0,0.0,1.0,3.0,2.0,4.0,5.0
253,0.0,3.0,7.0,1.0,3.0,1.0,0.0,0.0,7.0,0.0,1.0,2.0,2.0,5.0,5.0,0.0,0.0,1.0,3.0,2.0,3.0,3.0
254,0.0,2.0,6.0,1.0,3.0,1.0,0.0,0.0,3.0,0.0,1.0,2.0,2.0,5.0,5.0,0.0,0.0,1.0,3.0,2.0,3.0,1.0
255,0.0,3.0,6.0,1.0,3.0,1.0,0.0,0.0,2.0,0.0,1.0,2.0,2.0,5.0,5.0,0.0,0.0,1.0,3.0,2.0,2.0,3.0
256,2.0,0.0,4.0,0.0,5.0,1.0,0.0,1.0,2.0,0.0,2.0,2.0,2.0,5.0,5.0,0.0,0.0,1.0,3.0,2.0,4.0,5.0
257,5.0,2.0,6.0,1.0,0.0,1.0,0.0,0.0,7.0,0.0,1.0,2.0,2.0,5.0,5.0,0.0,0.0,1.0,3.0,1.0,2.0,3.0
258,0.0,3.0,6.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,5.0,5.0,0.0,0.0,1.0,3.0,1.0,2.0,1.0
259,0.0,3.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,5.0,5.0,0.0,0.0,1.0,3.0,2.0,2.0,3.0
260,2.0,3.0,4.0,1.0,3.0,1.0,0.0,0.0,7.0,0.0,3.0,2.0,3.0,5.0,5.0,0.0,0.0,1.0,3.0,2.0,3.0,1.0
261,5.0,3.0,6.0,1.0,6.0,1.0,0.0,1.0,2.0,0.0,2.0,2.0,2.0,5.0,5.0,0.0,0.0,1.0,3.0,1.0,4.0,1.0
262,5.0,2.0,6.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,2.0,2.0,5.0,5.0,0.0,0.0,1.0,3.0,2.0,2.0,1.0
263,5.0,3.0,6.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,2.0,2.0,5.0,5.0,0.0,0.0,1.0,3.0,2.0,3.0,3.0
264,2.0,0.0,6.0,1.0,3.0,1.0,1.0,1.0,7.0,1.0,0.0,2.0,2.0,5.0,5.0,0.0,0.0,1.0,3.0,4.0,4.0,0.0
265,2.0,0.0,3.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,5.0,5.0,0.0,0.0,1.0,3.0,1.0,4.0,5.0
266,2.0,2.0,3.0,0.0,5.0,1.0,1.0,0.0,4.0,1.0,2.0,2.0,2.0,5.0,5.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
267,5.0,3.0,7.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,5.0,5.0,0.0,0.0,1.0,3.0,2.0,3.0,3.0
268,0.0,2.0,6.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,2.0,2.0,5.0,5.0,0.0,0.0,1.0,3.0,2.0,3.0,3.0
269,2.0,3.0,4.0,1.0,6.0,1.0,0.0,1.0,7.0,0.0,2.0,2.0,2.0,5.0,5.0,0.0,0.0,1.0,3.0,1.0,3.0,5.0
270,5.0,2.0,6.0,1.0,3.0,1.0,0.0,0.0,3.0,0.0,1.0,2.0,2.0,5.0,5.0,0.0,0.0,1.0,3.0,1.0,2.0,3.0
271,2.0,2.0,4.0,1.0,6.0,1.0,0.0,1.0,7.0,0.0,2.0,2.0,2.0,5.0,5.0,0.0,0.0,1.0,3.0,1.0,4.0,5.0
272,5.0,3.0,6.0,1.0,3.0,1.0,0.0,0.0,2.0,0.0,1.0,2.0,2.0,5.0,5.0,0.0,0.0,1.0,3.0,2.0,3.0,1.0
273,5.0,3.0,7.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,2.0,2.0,5.0,5.0,0.0,0.0,1.0,3.0,2.0,2.0,3.0
274,2.0,3.0,7.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,3.0,2.0,3.0,5.0,5.0,0.0,0.0,1.0,3.0,2.0,3.0,4.0
275,5.0,3.0,4.0,1.0,0.0,1.0,0.0,0.0,7.0,0.0,3.0,2.0,3.0,5.0,5.0,0.0,0.0,1.0,3.0,2.0,3.0,4.0
276,2.0,3.0,4.0,1.0,0.0,1.0,0.0,0.0,7.0,0.0,3.0,2.0,3.0,5.0,5.0,0.0,0.0,1.0,3.0,2.0,5.0,1.0
277,5.0,3.0,6.0,1.0,0.0,1.0,0.0,0.0,7.0,0.0,1.0,2.0,2.0,5.0,5.0,0.0,0.0,1.0,3.0,2.0,2.0,3.0
278,2.0,0.0,4.0,0.0,5.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,2.0,5.0,5.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0
279,5.0,2.0,7.0,1.0,3.0,1.0,0.0,0.0,2.0,0.0,1.0,2.0,2.0,5.0,5.0,0.0,0.0,1.0,3.0,2.0,2.0,3.0
280,5.0,3.0,6.0,1.0,6.0,1.0,0.0,1.0,7.0,0.0,2.0,2.0,2.0,5.0,5.0,0.0,0.0,1.0,3.0,2.0,3.0,1.0
281,0.0,3.0,7.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,2.0,2.0,5.0,5.0,0.0,0.0,1.0,3.0,2.0,2.0,3.0
282,4.0,0.0,4.0,0.0,5.0,1.0,0.0,1.0,4.0,0.0,2.0,2.0,2.0,5.0,5.0,0.0,0.0,1.0,3.0,2.0,4.0,5.0
283,5.0,2.0,7.0,1.0,3.0,1.0,0.0,0.0,2.0,0.0,1.0,2.0,2.0,5.0,5.0,0.0,0.0,1.0,3.0,1.0,3.0,3.0
284,0.0,3.0,6.0,1.0,3.0,1.0,0.0,0.0,3.0,0.0,1.0,2.0,2.0,5.0,5.0,0.0,0.0,1.0,3.0,1.0,2.0,3.0
285,2.0,3.0,4.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,3.0,2.0,3.0,5.0,5.0,0.0,0.0,1.0,3.0,1.0,3.0,1.0
286,0.0,3.0,7.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,5.0,5.0,0.0,0.0,1.0,3.0,1.0,3.0,3.0
287,0.0,3.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,5.0,5.0,0.0,0.0,1.0,3.0,1.0,3.0,1.0
288,5.0,3.0,4.0,1.0,3.0,1.0,0.0,0.0,3.0,0.0,3.0,2.0,3.0,5.0,5.0,0.0,0.0,1.0,3.0,2.0,5.0,4.0
289,2.0,0.0,3.0,0.0,5.0,1.0,0.0,1.0,4.0,0.0,2.0,2.0,2.0,5.0,5.0,0.0,0.0,1.0,3.0,2.0,5.0,5.0
290,5.0,0.0,3.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,5.0,5.0,0.0,0.0,1.0,3.0,1.0,5.0,5.0
291,0.0,3.0,7.0,1.0,3.0,1.0,0.0,0.0,3.0,0.0,1.0,2.0,2.0,5.0,5.0,0.0,0.0,1.0,3.0,1.0,3.0,1.0
292,5.0,2.0,7.0,1.0,3.0,1.0,0.0,0.0,3.0,0.0,1.0,2.0,2.0,5.0,5.0,0.0,0.0,1.0,3.0,1.0,3.0,3.0
293,0.0,3.0,6.0,1.0,3.0,1.0,0.0,0.0,2.0,0.0,1.0,2.0,2.0,5.0,5.0,0.0,0.0,1.0,3.0,2.0,3.0,1.0
294,5.0,2.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,5.0,5.0,0.0,0.0,1.0,3.0,1.0,3.0,3.0
295,0.0,2.0,7.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,5.0,5.0,0.0,0.0,1.0,3.0,2.0,2.0,3.0
296,5.0,2.0,7.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,2.0,2.0,5.0,5.0,0.0,0.0,1.0,3.0,1.0,3.0,3.0
297,5.0,0.0,3.0,0.0,5.0,1.0,1.0,0.0,4.0,1.0,2.0,0.0,0.0,5.0,5.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0
298,2.0,2.0,7.0,1.0,0.0,1.0,1.0,1.0,4.0,1.0,0.0,2.0,2.0,5.0,5.0,0.0,0.0,1.0,3.0,2.0,4.0,0.0
299,5.0,3.0,6.0,1.0,6.0,1.0,0.0,1.0,4.0,0.0,2.0,2.0,2.0,5.0,5.0,0.0,0.0,1.0,3.0,1.0,3.0,1.0
300,5.0,0.0,6.0,0.0,5.0,1.0,1.0,0.0,2.0,1.0,2.0,0.0,2.0,5.0,5.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
301,0.0,3.0,6.0,1.0,0.0,1.0,0.0,0.0,7.0,0.0,1.0,2.0,2.0,5.0,5.0,0.0,0.0,1.0,3.0,1.0,3.0,1.0
302,5.0,2.0,7.0,1.0,3.0,1.0,1.0,1.0,7.0,1.0,0.0,2.0,2.0,5.0,5.0,0.0,0.0,1.0,3.0,2.0,4.0,0.0
303,0.0,3.0,6.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,2.0,2.0,5.0,5.0,0.0,0.0,1.0,3.0,1.0,3.0,1.0
304,5.0,3.0,6.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,5.0,5.0,0.0,0.0,1.0,3.0,1.0,3.0,1.0
